localidad,fecha,casos,pcr,testAc,otras,desconocida
Madrid,2020-07-23,214,214,0,0,0
España,2020-07-23,2220,2210,0,3,7
Aragón,2020-07-23,389,382,0,0,7
Asturias,2020-07-23,4,4,0,0,0
Extremadura,2020-07-23,4,4,0,0,0
Castilla y León,2020-07-23,44,44,0,0,0
Murcia,2020-07-23,48,48,0,0,0
La Rioja,2020-07-23,5,5,0,0,0
Navarra,2020-07-23,66,66,0,0,0
Cantabria,2020-07-23,8,8,0,0,0
Ceuta,2020-07-24,0,0,0,0,0
Melilla,2020-07-24,0,0,0,0,0
Cataluña,2020-07-24,1042,1037,0,4,1
Extremadura,2020-07-24,11,11,0,0,0
La Rioja,2020-07-24,11,11,0,0,0
País Vasco,2020-07-24,111,111,0,0,0
Andalucía,2020-07-24,128,128,0,0,0
C. Valenciana,2020-07-24,153,153,0,0,0
España,2020-07-24,2510,2491,0,4,15
Baleares,2020-07-24,26,26,0,0,0
Galicia,2020-07-24,29,29,0,0,0
Madrid,2020-07-24,326,326,0,0,0
Asturias,2020-07-24,3,3,0,0,0
Castilla y León,2020-07-24,38,38,0,0,0
Castilla La Mancha,2020-07-24,42,42,0,0,0
Aragón,2020-07-24,450,436,0,0,14
Canarias,2020-07-24,5,5,0,0,0
Navarra,2020-07-24,56,56,0,0,0
Cantabria,2020-07-24,6,6,0,0,0
Murcia,2020-07-24,73,73,0,0,0
Ceuta,2020-07-25,0,0,0,0,0
Melilla,2020-07-25,0,0,0,0,0
Andalucía,2020-07-25,112,112,0,0,0
Canarias,2020-07-25,13,13,0,0,0
C. Valenciana,2020-07-25,161,161,0,0,0
País Vasco,2020-07-25,173,173,0,0,0
Galicia,2020-07-25,19,19,0,0,0
España,2020-07-25,2055,2052,0,1,2
La Rioja,2020-07-25,2,2,0,0,0
Baleares,2020-07-25,23,23,0,0,0
Castilla La Mancha,2020-07-25,25,25,0,0,0
Madrid,2020-07-25,277,277,0,0,0
Castilla y León,2020-07-25,29,29,0,0,0
Aragón,2020-07-25,380,378,0,0,2
Extremadura,2020-07-25,4,4,0,0,0
Cataluña,2020-07-25,654,653,0,1,0
Navarra,2020-07-25,82,82,0,0,0
Murcia,2020-07-25,84,84,0,0,0
Asturias,2020-07-25,8,8,0,0,0
Cantabria,2020-07-25,9,9,0,0,0
Andalucía,2020-07-26,102,102,0,0,0
Ceuta,2020-07-26,1,1,0,0,0
La Rioja,2020-07-26,1,1,0,0,0
C. Valenciana,2020-07-26,121,121,0,0,0
País Vasco,2020-07-26,166,166,0,0,0
España,2020-07-26,1849,1843,0,1,5
Castilla La Mancha,2020-07-26,19,19,0,0,0
Madrid,2020-07-26,233,233,0,0,0
Castilla y León,2020-07-26,30,30,0,0,0
Aragón,2020-07-26,390,385,0,0,5
Melilla,2020-07-26,4,4,0,0,0
Baleares,2020-07-26,47,47,0,0,0
Murcia,2020-07-26,50,50,0,0,0
Cataluña,2020-07-26,571,570,0,1,0
Asturias,2020-07-26,7,7,0,0,0
Canarias,2020-07-26,7,7,0,0,0
Cantabria,2020-07-26,7,7,0,0,0
Extremadura,2020-07-26,7,7,0,0,0
Galicia,2020-07-26,7,7,0,0,0
Navarra,2020-07-26,79,79,0,0,0
Ceuta,2020-07-27,0,0,0,0,0
Cataluña,2020-07-27,1011,1003,0,8,0
Melilla,2020-07-27,1,1,0,0,0
Andalucía,2020-07-27,142,142,0,0,0
Galicia,2020-07-27,17,17,0,0,0
C. Valenciana,2020-07-27,203,203,0,0,0
País Vasco,2020-07-27,216,216,0,0,0
España,2020-07-27,2977,2957,0,10,10
Baleares,2020-07-27,40,40,0,0,0
Madrid,2020-07-27,492,492,0,0,0
Castilla La Mancha,2020-07-27,51,50,0,0,1
Navarra,2020-07-27,52,52,0,0,0
Aragón,2020-07-27,584,575,0,0,9
Murcia,2020-07-27,60,60,0,0,0
Asturias,2020-07-27,6,6,0,0,0
Cantabria,2020-07-27,6,6,0,0,0
Castilla y León,2020-07-27,70,68,0,2,0
La Rioja,2020-07-27,8,8,0,0,0
Canarias,2020-07-27,9,9,0,0,0
Extremadura,2020-07-27,9,9,0,0,0
Ceuta,2020-07-28,0,0,0,0,0
Cataluña,2020-07-28,1036,1035,0,1,0
Melilla,2020-07-28,1,1,0,0,0
Asturias,2020-07-28,13,13,0,0,0
Andalucía,2020-07-28,141,141,0,0,0
Galicia,2020-07-28,16,16,0,0,0
C. Valenciana,2020-07-28,184,184,0,0,0
Extremadura,2020-07-28,21,21,0,0,0
País Vasco,2020-07-28,226,226,0,0,0
España,2020-07-28,3050,3044,0,1,5
Navarra,2020-07-28,40,40,0,0,0
Aragón,2020-07-28,521,516,0,0,5
Baleares,2020-07-28,52,52,0,0,0
Castilla La Mancha,2020-07-28,54,54,0,0,0
Madrid,2020-07-28,560,560,0,0,0
Murcia,2020-07-28,74,74,0,0,0
Cantabria,2020-07-28,7,7,0,0,0
Castilla y León,2020-07-28,86,86,0,0,0
Canarias,2020-07-28,9,9,0,0,0
La Rioja,2020-07-28,9,9,0,0,0
Ceuta,2020-07-29,0,0,0,0,0
Cantabria,2020-07-29,10,10,0,0,0
Cataluña,2020-07-29,1084,1080,0,4,0
Melilla,2020-07-29,1,1,0,0,0
Andalucía,2020-07-29,149,149,0,0,0
Asturias,2020-07-29,15,15,0,0,0
Extremadura,2020-07-29,17,17,0,0,0
País Vasco,2020-07-29,203,203,0,0,0
Galicia,2020-07-29,21,21,0,0,0
C. Valenciana,2020-07-29,264,264,0,0,0
España,2020-07-29,3166,3155,0,4,7
La Rioja,2020-07-29,3,3,0,0,0
Madrid,2020-07-29,511,511,0,0,0
Aragón,2020-07-29,542,539,0,0,3
Castilla La Mancha,2020-07-29,55,51,0,0,4
Baleares,2020-07-29,55,55,0,0,0
Navarra,2020-07-29,62,62,0,0,0
Canarias,2020-07-29,6,6,0,0,0
Castilla y León,2020-07-29,78,78,0,0,0
Murcia,2020-07-29,90,90,0,0,0
Ceuta,2020-07-30,0,0,0,0,0
Cataluña,2020-07-30,1029,1025,0,4,0
La Rioja,2020-07-30,1,1,0,0,0
Asturias,2020-07-30,12,12,0,0,0
Canarias,2020-07-30,12,12,0,0,0
País Vasco,2020-07-30,151,151,0,0,0
Extremadura,2020-07-30,20,20,0,0,0
Andalucía,2020-07-30,203,203,0,0,0
C. Valenciana,2020-07-30,238,238,0,0,0
Cantabria,2020-07-30,26,26,0,0,0
España,2020-07-30,3089,3074,0,6,9
Galicia,2020-07-30,35,35,0,0,0
Castilla La Mancha,2020-07-30,43,40,0,0,3
Melilla,2020-07-30,4,4,0,0,0
Aragón,2020-07-30,491,485,0,0,6
Navarra,2020-07-30,52,52,0,0,0
Madrid,2020-07-30,558,558,0,0,0
Murcia,2020-07-30,63,63,0,0,0
Castilla y León,2020-07-30,75,73,0,2,0
Baleares,2020-07-30,76,76,0,0,0
Ceuta,2020-07-31,0,0,0,0,0
Melilla,2020-07-31,0,0,0,0,0
Cataluña,2020-07-31,1151,1145,0,6,0
Asturias,2020-07-31,12,12,0,0,0
Castilla y León,2020-07-31,150,149,0,1,0
Canarias,2020-07-31,16,16,0,0,0
Cantabria,2020-07-31,16,16,0,0,0
País Vasco,2020-07-31,183,183,0,0,0
C. Valenciana,2020-07-31,230,230,0,0,0
Andalucía,2020-07-31,259,259,0,0,0
España,2020-07-31,3586,3571,1,7,7
Extremadura,2020-07-31,38,38,0,0,0
Galicia,2020-07-31,38,38,0,0,0
Aragón,2020-07-31,505,500,0,0,5
Murcia,2020-07-31,56,56,0,0,0
Madrid,2020-07-31,705,705,0,0,0
Castilla La Mancha,2020-07-31,70,67,1,0,2
Navarra,2020-07-31,72,72,0,0,0
La Rioja,2020-07-31,7,7,0,0,0
Baleares,2020-07-31,78,78,0,0,0
Ceuta,2020-08-01,0,0,0,0,0
Baleares,2020-08-01,113,113,0,0,0
Asturias,2020-08-01,17,17,0,0,0
Extremadura,2020-08-01,18,18,0,0,0
País Vasco,2020-08-01,219,219,0,0,0
Andalucía,2020-08-01,246,246,0,0,0
C. Valenciana,2020-08-01,259,259,0,0,0
Canarias,2020-08-01,29,29,0,0,0
La Rioja,2020-08-01,3,3,0,0,0
España,2020-08-01,3519,3507,0,1,11
Cantabria,2020-08-01,39,38,0,0,1
Galicia,2020-08-01,41,41,0,0,0
Castilla La Mancha,2020-08-01,57,56,0,0,1
Madrid,2020-08-01,652,652,0,0,0
Cataluña,2020-08-01,718,717,0,1,0
Murcia,2020-08-01,82,82,0,0,0
Aragón,2020-08-01,837,828,0,0,9
Melilla,2020-08-01,8,8,0,0,0
Navarra,2020-08-01,88,88,0,0,0
Castilla y León,2020-08-01,93,93,0,0,0
Ceuta,2020-08-02,1,1,0,0,0
Asturias,2020-08-02,11,11,0,0,0
C. Valenciana,2020-08-02,188,188,0,0,0
Extremadura,2020-08-02,21,21,0,0,0
Andalucía,2020-08-02,213,213,0,0,0
Cantabria,2020-08-02,23,23,0,0,0
España,2020-08-02,2680,2673,0,1,6
Canarias,2020-08-02,29,29,0,0,0
País Vasco,2020-08-02,299,299,0,0,0
Galicia,2020-08-02,32,32,0,0,0
Melilla,2020-08-02,4,4,0,0,0
Aragón,2020-08-02,445,440,0,0,5
Cataluña,2020-08-02,471,471,0,0,0
La Rioja,2020-08-02,5,4,0,1,0
Madrid,2020-08-02,544,544,0,0,0
Murcia,2020-08-02,61,61,0,0,0
Castilla La Mancha,2020-08-02,62,61,0,0,1
Navarra,2020-08-02,84,84,0,0,0
Castilla y León,2020-08-02,91,91,0,0,0
Baleares,2020-08-02,96,96,0,0,0
Ceuta,2020-08-03,0,0,0,0,0
Navarra,2020-08-03,106,106,0,0,0
La Rioja,2020-08-03,10,9,0,1,0
Castilla y León,2020-08-03,119,118,0,1,0
Asturias,2020-08-03,12,12,0,0,0
Baleares,2020-08-03,149,149,0,0,0
Extremadura,2020-08-03,21,21,0,0,0
C. Valenciana,2020-08-03,258,258,0,0,0
Andalucía,2020-08-03,283,283,0,0,0
Canarias,2020-08-03,37,37,0,0,0
España,2020-08-03,3948,3934,0,3,11
País Vasco,2020-08-03,403,403,0,0,0
Cantabria,2020-08-03,41,41,0,0,0
Melilla,2020-08-03,4,4,0,0,0
Aragón,2020-08-03,460,449,0,0,11
Galicia,2020-08-03,57,57,0,0,0
Murcia,2020-08-03,75,75,0,0,0
Castilla La Mancha,2020-08-03,76,76,0,0,0
Cataluña,2020-08-03,916,915,0,1,0
Madrid,2020-08-03,921,921,0,0,0
Ceuta,2020-08-04,0,0,0,0,0
Madrid,2020-08-04,1094,1094,0,0,0
Extremadura,2020-08-04,16,16,0,0,0
Baleares,2020-08-04,172,172,0,0,0
Asturias,2020-08-04,19,19,0,0,0
Castilla y León,2020-08-04,207,207,0,0,0
Andalucía,2020-08-04,278,278,0,0,0
C. Valenciana,2020-08-04,331,331,0,0,0
País Vasco,2020-08-04,364,364,0,0,0
España,2020-08-04,4465,4445,0,4,16
Cantabria,2020-08-04,49,49,0,0,0
Aragón,2020-08-04,532,516,0,1,15
Canarias,2020-08-04,54,54,0,0,0
Melilla,2020-08-04,5,5,0,0,0
Galicia,2020-08-04,57,57,0,0,0
Navarra,2020-08-04,84,84,0,0,0
La Rioja,2020-08-04,8,8,0,0,0
Murcia,2020-08-04,97,97,0,0,0
Castilla La Mancha,2020-08-04,99,98,0,0,1
Cataluña,2020-08-04,999,996,0,3,0
Ceuta,2020-08-05,0,0,0,0,0
Cataluña,2020-08-05,1010,1007,0,3,0
Madrid,2020-08-05,1070,1070,0,0,0
Melilla,2020-08-05,1,1,0,0,0
Baleares,2020-08-05,157,157,0,0,0
Castilla y León,2020-08-05,231,231,0,0,0
La Rioja,2020-08-05,26,26,0,0,0
Cantabria,2020-08-05,31,31,0,0,0
Extremadura,2020-08-05,34,34,0,0,0
C. Valenciana,2020-08-05,346,346,0,0,0
Andalucía,2020-08-05,353,353,0,0,0
País Vasco,2020-08-05,370,370,0,0,0
Asturias,2020-08-05,38,38,0,0,0
Galicia,2020-08-05,42,42,0,0,0
Aragón,2020-08-05,430,413,0,0,17
España,2020-08-05,4446,4426,0,3,17
Murcia,2020-08-05,63,63,0,0,0
Canarias,2020-08-05,70,70,0,0,0
Navarra,2020-08-05,82,82,0,0,0
Castilla La Mancha,2020-08-05,92,92,0,0,0
Galicia,2020-08-06,101,101,0,0,0
Madrid,2020-08-06,1079,1079,0,0,0
Ceuta,2020-08-06,1,1,0,0,0
Castilla La Mancha,2020-08-06,115,115,0,0,0
La Rioja,2020-08-06,16,16,0,0,0
Baleares,2020-08-06,169,169,0,0,0
Castilla y León,2020-08-06,170,170,0,0,0
C. Valenciana,2020-08-06,305,305,0,0,0
Melilla,2020-08-06,3,3,0,0,0
Extremadura,2020-08-06,33,33,0,0,0
País Vasco,2020-08-06,347,347,0,0,0
Andalucía,2020-08-06,366,366,0,0,0
Asturias,2020-08-06,39,39,0,0,0
España,2020-08-06,4471,4453,0,3,15
Cantabria,2020-08-06,45,45,0,0,0
Aragón,2020-08-06,513,498,0,0,15
Murcia,2020-08-06,61,61,0,0,0
Canarias,2020-08-06,76,76,0,0,0
Navarra,2020-08-06,87,87,0,0,0
Cataluña,2020-08-06,945,942,0,3,0
Ceuta,2020-08-07,1,1,0,0,0
Murcia,2020-08-07,110,110,0,0,0
Castilla La Mancha,2020-08-07,112,112,0,0,0
Cataluña,2020-08-07,1137,1135,0,2,0
Navarra,2020-08-07,114,114,0,0,0
Galicia,2020-08-07,118,118,0,0,0
Madrid,2020-08-07,1350,1350,0,0,0
Baleares,2020-08-07,190,190,0,0,0
La Rioja,2020-08-07,21,20,0,0,1
Castilla y León,2020-08-07,247,246,0,1,0
País Vasco,2020-08-07,261,261,0,0,0
Asturias,2020-08-07,28,28,0,0,0
C. Valenciana,2020-08-07,325,325,0,0,0
Cantabria,2020-08-07,44,44,0,0,0
Andalucía,2020-08-07,444,444,0,0,0
Extremadura,2020-08-07,46,46,0,0,0
España,2020-08-07,5173,5158,0,3,12
Aragón,2020-08-07,549,538,0,0,11
Melilla,2020-08-07,5,5,0,0,0
Canarias,2020-08-07,71,71,0,0,0
La Rioja,2020-08-08,12,12,0,0,0
Castilla La Mancha,2020-08-08,138,138,0,0,0
Castilla y León,2020-08-08,183,183,0,0,0
Baleares,2020-08-08,187,187,0,0,0
Extremadura,2020-08-08,20,20,0,0,0
Ceuta,2020-08-08,2,2,0,0,0
Asturias,2020-08-08,23,23,0,0,0
País Vasco,2020-08-08,292,292,0,0,0
C. Valenciana,2020-08-08,305,305,0,0,0
Melilla,2020-08-08,3,3,0,0,0
Andalucía,2020-08-08,363,363,0,0,0
España,2020-08-08,4094,4074,0,0,20
Cantabria,2020-08-08,43,43,0,0,0
Aragón,2020-08-08,509,489,0,0,20
Canarias,2020-08-08,68,68,0,0,0
Cataluña,2020-08-08,696,696,0,0,0
Galicia,2020-08-08,82,82,0,0,0
Murcia,2020-08-08,87,87,0,0,0
Navarra,2020-08-08,91,91,0,0,0
Madrid,2020-08-08,990,990,0,0,0
Ceuta,2020-08-09,1,1,0,0,0
Extremadura,2020-08-09,11,11,0,0,0
Castilla La Mancha,2020-08-09,116,116,0,0,0
Navarra,2020-08-09,117,117,0,0,0
Baleares,2020-08-09,167,167,0,0,0
La Rioja,2020-08-09,20,20,0,0,0
C. Valenciana,2020-08-09,247,247,0,0,0
Castilla y León,2020-08-09,266,265,0,1,0
Cantabria,2020-08-09,28,28,0,0,0
Aragón,2020-08-09,297,276,0,0,21
Andalucía,2020-08-09,298,298,0,0,0
Asturias,2020-08-09,35,35,0,0,0
España,2020-08-09,3828,3806,0,1,21
Cataluña,2020-08-09,525,525,0,0,0
País Vasco,2020-08-09,528,528,0,0,0
Melilla,2020-08-09,5,5,0,0,0
Galicia,2020-08-09,64,64,0,0,0
Canarias,2020-08-09,90,90,0,0,0
Madrid,2020-08-09,919,919,0,0,0
Murcia,2020-08-09,94,94,0,0,0
Cataluña,2020-08-10,1061,1059,0,2,0
Galicia,2020-08-10,114,114,0,0,0
Murcia,2020-08-10,124,124,0,0,0
Canarias,2020-08-10,138,138,0,0,0
Melilla,2020-08-10,14,13,0,0,1
Madrid,2020-08-10,1451,1451,0,0,0
Castilla La Mancha,2020-08-10,186,184,0,0,2
Ceuta,2020-08-10,2,2,0,0,0
Castilla y León,2020-08-10,228,227,0,1,0
Asturias,2020-08-10,26,26,0,0,0
Extremadura,2020-08-10,27,27,0,0,0
Baleares,2020-08-10,311,311,0,0,0
C. Valenciana,2020-08-10,385,385,0,0,0
Cantabria,2020-08-10,41,41,0,0,0
Andalucía,2020-08-10,444,444,0,0,0
País Vasco,2020-08-10,493,493,0,0,0
La Rioja,2020-08-10,54,54,0,0,0
Aragón,2020-08-10,562,525,0,1,36
España,2020-08-10,5758,5715,0,4,39
Navarra,2020-08-10,97,97,0,0,0
Galicia,2020-08-11,111,111,0,0,0
Murcia,2020-08-11,122,122,0,0,0
Navarra,2020-08-11,123,123,0,0,0
Canarias,2020-08-11,153,153,0,0,0
Madrid,2020-08-11,1915,1915,0,0,0
Castilla La Mancha,2020-08-11,200,199,0,0,1
Castilla y León,2020-08-11,252,251,0,1,0
Baleares,2020-08-11,255,255,0,0,0
Asturias,2020-08-11,26,26,0,0,0
Extremadura,2020-08-11,34,34,0,0,0
Aragón,2020-08-11,377,335,0,0,42
C. Valenciana,2020-08-11,380,380,0,0,0
Ceuta,2020-08-11,4,4,0,0,0
Andalucía,2020-08-11,474,474,0,0,0
País Vasco,2020-08-11,543,543,0,0,0
España,2020-08-11,6096,6046,0,5,45
La Rioja,2020-08-11,71,71,0,0,0
Cantabria,2020-08-11,74,74,0,0,0
Melilla,2020-08-11,9,7,0,0,2
Cataluña,2020-08-11,973,969,0,4,0
Cataluña,2020-08-12,1046,1045,0,1,0
Galicia,2020-08-12,139,139,0,0,0
Murcia,2020-08-12,143,143,0,0,0
Madrid,2020-08-12,1715,1715,0,0,0
Canarias,2020-08-12,183,183,0,0,0
Castilla La Mancha,2020-08-12,206,206,0,0,0
Ceuta,2020-08-12,2,2,0,0,0
Baleares,2020-08-12,265,265,0,0,0
Asturias,2020-08-12,27,27,0,0,0
Castilla y León,2020-08-12,298,298,0,0,0
C. Valenciana,2020-08-12,440,440,0,0,0
Aragón,2020-08-12,468,393,0,0,75
Cantabria,2020-08-12,50,50,0,0,0
Andalucía,2020-08-12,563,563,0,0,0
La Rioja,2020-08-12,57,56,0,0,1
País Vasco,2020-08-12,584,584,0,0,0
España,2020-08-12,6361,6284,0,1,76
Extremadura,2020-08-12,73,73,0,0,0
Melilla,2020-08-12,8,8,0,0,0
Navarra,2020-08-12,94,94,0,0,0
Melilla,2020-08-13,1,1,0,0,0
Galicia,2020-08-13,128,128,0,0,0
Canarias,2020-08-13,149,149,0,0,0
Madrid,2020-08-13,1643,1643,0,0,0
Asturias,2020-08-13,17,17,0,0,0
Murcia,2020-08-13,192,192,0,0,0
Castilla La Mancha,2020-08-13,252,250,0,0,2
Baleares,2020-08-13,294,294,0,0,0
Castilla y León,2020-08-13,306,306,0,0,0
País Vasco,2020-08-13,362,362,0,0,0
C. Valenciana,2020-08-13,415,415,0,0,0
Ceuta,2020-08-13,4,4,0,0,0
Aragón,2020-08-13,461,374,0,0,87
Cantabria,2020-08-13,46,46,0,0,0
La Rioja,2020-08-13,57,57,0,0,0
España,2020-08-13,6090,5998,0,2,90
Andalucía,2020-08-13,612,612,0,0,0
Extremadura,2020-08-13,66,66,0,0,0
Navarra,2020-08-13,90,90,0,0,0
Cataluña,2020-08-13,995,992,0,2,1
Cataluña,2020-08-14,1105,1104,0,1,0
Galicia,2020-08-14,160,160,0,0,0
Murcia,2020-08-14,179,179,0,0,0
Canarias,2020-08-14,197,196,0,0,1
Castilla La Mancha,2020-08-14,213,212,0,0,1
Madrid,2020-08-14,2168,2168,0,0,0
Asturias,2020-08-14,22,22,0,0,0
País Vasco,2020-08-14,287,287,0,0,0
Baleares,2020-08-14,292,292,0,0,0
Castilla y León,2020-08-14,350,350,0,0,0
Aragón,2020-08-14,437,355,0,0,82
Extremadura,2020-08-14,47,47,0,0,0
C. Valenciana,2020-08-14,486,486,0,0,0
Cantabria,2020-08-14,58,58,0,0,0
La Rioja,2020-08-14,58,58,0,0,0
Melilla,2020-08-14,6,6,0,0,0
España,2020-08-14,6867,6782,0,1,84
Andalucía,2020-08-14,706,706,0,0,0
Navarra,2020-08-14,87,87,0,0,0
Ceuta,2020-08-14,9,9,0,0,0
Madrid,2020-08-15,1089,1089,0,0,0
Melilla,2020-08-15,12,12,0,0,0
Navarra,2020-08-15,122,122,0,0,0
Galicia,2020-08-15,175,175,0,0,0
Murcia,2020-08-15,177,177,0,0,0
Castilla La Mancha,2020-08-15,201,198,0,0,3
Canarias,2020-08-15,209,208,0,0,1
Baleares,2020-08-15,228,228,0,0,0
Asturias,2020-08-15,29,29,0,0,0
Extremadura,2020-08-15,29,29,0,0,0
Castilla y León,2020-08-15,300,299,0,1,0
Aragón,2020-08-15,372,253,0,0,119
C. Valenciana,2020-08-15,396,396,0,0,0
País Vasco,2020-08-15,499,499,0,0,0
La Rioja,2020-08-15,50,50,0,0,0
Cantabria,2020-08-15,52,52,0,0,0
España,2020-08-15,5338,5214,0,1,123
Andalucía,2020-08-15,632,632,0,0,0
Cataluña,2020-08-15,758,758,0,0,0
Ceuta,2020-08-15,8,8,0,0,0
Ceuta,2020-08-16,1,1,0,0,0
Galicia,2020-08-16,117,117,0,0,0
Murcia,2020-08-16,130,130,0,0,0
Canarias,2020-08-16,150,148,0,0,2
Castilla La Mancha,2020-08-16,170,169,0,0,1
Baleares,2020-08-16,221,221,0,0,0
Asturias,2020-08-16,24,24,0,0,0
Castilla y León,2020-08-16,294,294,0,0,0
Aragón,2020-08-16,335,223,0,0,112
C. Valenciana,2020-08-16,347,347,0,0,0
Extremadura,2020-08-16,40,40,0,0,0
Melilla,2020-08-16,4,4,0,0,0
España,2020-08-16,4631,4514,0,1,116
País Vasco,2020-08-16,532,532,0,0,0
La Rioja,2020-08-16,53,52,0,0,1
Cantabria,2020-08-16,54,54,0,0,0
Andalucía,2020-08-16,559,559,0,0,0
Cataluña,2020-08-16,695,694,0,1,0
Navarra,2020-08-16,80,80,0,0,0
Madrid,2020-08-16,825,825,0,0,0
Melilla,2020-08-17,10,10,0,0,0
Cataluña,2020-08-17,1095,1094,0,1,0
Madrid,2020-08-17,1359,1359,0,0,0
Ceuta,2020-08-17,14,14,0,0,0
Galicia,2020-08-17,204,204,0,0,0
Murcia,2020-08-17,221,221,0,0,0
Asturias,2020-08-17,22,22,0,0,0
Canarias,2020-08-17,240,240,0,0,0
Castilla La Mancha,2020-08-17,249,248,0,0,1
Castilla y León,2020-08-17,333,333,0,0,0
Baleares,2020-08-17,362,362,0,0,0
Aragón,2020-08-17,400,220,0,0,180
C. Valenciana,2020-08-17,527,527,0,0,0
Extremadura,2020-08-17,53,53,0,0,0
Cantabria,2020-08-17,54,54,0,0,0
España,2020-08-17,6696,6514,0,1,181
País Vasco,2020-08-17,679,679,0,0,0
Andalucía,2020-08-17,707,707,0,0,0
La Rioja,2020-08-17,75,75,0,0,0
Navarra,2020-08-17,92,92,0,0,0
Navarra,2020-08-18,103,103,0,0,0
Cataluña,2020-08-18,1160,1155,0,5,0
Murcia,2020-08-18,190,190,0,0,0
Galicia,2020-08-18,227,227,0,0,0
Canarias,2020-08-18,229,229,0,0,0
Madrid,2020-08-18,2664,2664,0,0,0
Castilla La Mancha,2020-08-18,282,281,0,0,1
Asturias,2020-08-18,30,30,0,0,0
Baleares,2020-08-18,309,309,0,0,0
Castilla y León,2020-08-18,395,394,0,1,0
Aragón,2020-08-18,410,8,0,0,402
C. Valenciana,2020-08-18,522,522,0,0,0
País Vasco,2020-08-18,562,562,0,0,0
Cantabria,2020-08-18,64,64,0,0,0
Andalucía,2020-08-18,747,747,0,0,0
Ceuta,2020-08-18,7,7,0,0,0
Extremadura,2020-08-18,79,79,0,0,0
España,2020-08-18,8071,7662,0,6,403
La Rioja,2020-08-18,83,83,0,0,0
Melilla,2020-08-18,8,8,0,0,0
Ceuta,2020-08-19,0,0,0,0,0
Cataluña,2020-08-19,1077,1073,0,4,0
Navarra,2020-08-19,114,114,0,0,0
Canarias,2020-08-19,194,193,0,0,1
Murcia,2020-08-19,206,206,0,0,0
Galicia,2020-08-19,242,242,0,0,0
Madrid,2020-08-19,2925,2925,0,0,0
Asturias,2020-08-19,29,29,0,0,0
Castilla La Mancha,2020-08-19,298,297,0,0,1
Aragón,2020-08-19,332,9,0,0,323
Baleares,2020-08-19,337,337,0,0,0
Cantabria,2020-08-19,38,38,0,0,0
Castilla y León,2020-08-19,422,422,0,0,0
C. Valenciana,2020-08-19,543,543,0,0,0
País Vasco,2020-08-19,654,654,0,0,0
Andalucía,2020-08-19,680,680,0,0,0
Melilla,2020-08-19,7,7,0,0,0
España,2020-08-19,8282,7953,0,4,325
La Rioja,2020-08-19,88,88,0,0,0
Extremadura,2020-08-19,96,96,0,0,0
Navarra,2020-08-20,102,102,0,0,0
Cataluña,2020-08-20,1230,1227,0,3,0
Galicia,2020-08-20,211,211,0,0,0
Murcia,2020-08-20,231,231,0,0,0
Canarias,2020-08-20,233,231,0,0,2
Madrid,2020-08-20,2721,2721,0,0,0
Asturias,2020-08-20,31,31,0,0,0
Castilla La Mancha,2020-08-20,334,333,0,0,1
Baleares,2020-08-20,337,337,0,0,0
Aragón,2020-08-20,354,14,0,0,340
País Vasco,2020-08-20,432,432,0,0,0
Ceuta,2020-08-20,4,4,0,0,0
Cantabria,2020-08-20,48,48,0,0,0
Castilla y León,2020-08-20,530,528,0,2,0
C. Valenciana,2020-08-20,570,570,0,0,0
Andalucía,2020-08-20,776,776,0,0,0
La Rioja,2020-08-20,78,78,0,0,0
Extremadura,2020-08-20,80,80,0,0,0
España,2020-08-20,8311,7962,0,5,344
Melilla,2020-08-20,9,8,0,0,1
Cataluña,2020-08-21,1245,1241,0,4,0
Navarra,2020-08-21,147,147,0,0,0
Melilla,2020-08-21,15,13,0,0,2
Canarias,2020-08-21,244,244,0,0,0
Galicia,2020-08-21,248,248,0,0,0
Aragón,2020-08-21,276,20,0,0,256
Murcia,2020-08-21,276,276,0,0,0
Baleares,2020-08-21,305,305,0,0,0
Asturias,2020-08-21,33,33,0,0,0
País Vasco,2020-08-21,368,368,0,0,0
Castilla La Mancha,2020-08-21,382,382,0,0,0
Madrid,2020-08-21,3986,3986,0,0,0
Castilla y León,2020-08-21,406,405,0,1,0
C. Valenciana,2020-08-21,622,622,0,0,0
La Rioja,2020-08-21,69,69,0,0,0
Ceuta,2020-08-21,7,7,0,0,0
Andalucía,2020-08-21,834,834,0,0,0
Extremadura,2020-08-21,92,92,0,0,0
España,2020-08-21,9653,9390,0,5,258
Cantabria,2020-08-21,98,98,0,0,0
Navarra,2020-08-22,109,109,0,0,0
Ceuta,2020-08-22,12,12,0,0,0
Madrid,2020-08-22,1363,1363,0,0,0
Baleares,2020-08-22,229,229,0,0,0
Galicia,2020-08-22,233,233,0,0,0
Canarias,2020-08-22,268,268,0,0,0
Murcia,2020-08-22,276,276,0,0,0
Castilla y León,2020-08-22,279,279,0,0,0
Aragón,2020-08-22,308,20,0,0,288
Castilla La Mancha,2020-08-22,320,318,0,0,2
Asturias,2020-08-22,36,36,0,0,0
País Vasco,2020-08-22,518,518,0,0,0
C. Valenciana,2020-08-22,568,568,0,0,0
España,2020-08-22,6312,6020,0,1,291
Cataluña,2020-08-22,747,746,0,1,0
Melilla,2020-08-22,7,6,0,0,1
Andalucía,2020-08-22,782,782,0,0,0
Cantabria,2020-08-22,82,82,0,0,0
Extremadura,2020-08-22,87,87,0,0,0
La Rioja,2020-08-22,88,88,0,0,0
