localidad,fecha,casos,hospitalizados,uci,fallecidos
Ceuta,2020-10-11,15,2,1,0
Asturias,2020-10-11,161,24,2,0
Extremadura,2020-10-11,167,13,1,3
Galicia,2020-10-11,295,24,3,3
C. Valenciana,2020-10-11,333,40,2,8
Castilla La Mancha,2020-10-11,336,34,5,9
Cantabria,2020-10-11,36,3,2,0
Murcia,2020-10-11,378,28,2,6
Aragón,2020-10-11,391,24,5,2
País Vasco,2020-10-11,419,18,1,5
Melilla,2020-10-11,43,4,1,0
Castilla y León,2020-10-11,483,79,7,10
Navarra,2020-10-11,559,29,2,2
Madrid,2020-10-11,644,189,13,25
España,2020-10-11,6746,725,60,115
La Rioja,2020-10-11,81,6,2,1
Andalucía,2020-10-12,1013,97,10,22
Cataluña,2020-10-12,1046,75,4,17
Asturias,2020-10-12,140,12,3,1
Extremadura,2020-10-12,152,11,1,3
Ceuta,2020-10-12,18,1,1,0
Melilla,2020-10-12,24,1,0,1
Galicia,2020-10-12,256,22,1,6
Castilla La Mancha,2020-10-12,284,36,7,7
C. Valenciana,2020-10-12,291,51,5,6
Murcia,2020-10-12,323,41,2,3
Aragón,2020-10-12,351,39,1,6
Navarra,2020-10-12,379,14,1,4
Cantabria,2020-10-12,45,5,1,0
Canarias,2020-10-12,46,13,3,0
Castilla y León,2020-10-12,513,84,7,16
País Vasco,2020-10-12,581,14,1,5
España,2020-10-12,6271,703,60,125
Madrid,2020-10-12,648,171,9,26
Baleares,2020-10-12,76,4,1,1
La Rioja,2020-10-12,85,12,2,1
Baleares,2020-10-13,110,10,1,4
España,2020-10-13,12321,988,73,149
La Rioja,2020-10-13,177,12,2,4
Andalucía,2020-10-13,1816,115,7,19
Asturias,2020-10-13,185,24,2,4
Extremadura,2020-10-13,191,17,0,4
Galicia,2020-10-13,241,30,6,9
Melilla,2020-10-13,26,3,0,0
Aragón,2020-10-13,279,63,2,5
Ceuta,2020-10-13,28,0,0,1
Madrid,2020-10-13,2888,315,15,36
Cataluña,2020-10-13,2958,98,8,12
Murcia,2020-10-13,382,45,6,3
Navarra,2020-10-13,409,22,3,2
País Vasco,2020-10-13,492,27,3,9
C. Valenciana,2020-10-13,576,62,10,4
Castilla La Mancha,2020-10-13,637,35,1,12
Canarias,2020-10-13,65,12,0,2
Cantabria,2020-10-13,71,4,0,1
Castilla y León,2020-10-13,790,94,7,18
C. Valenciana,2020-10-14,1032,72,6,7
Castilla y León,2020-10-14,1057,106,7,15
Canarias,2020-10-14,106,7,1,0
La Rioja,2020-10-14,138,10,2,0
España,2020-10-14,16229,1053,94,137
Baleares,2020-10-14,180,5,0,4
Asturias,2020-10-14,189,25,2,2
Ceuta,2020-10-14,20,1,0,0
Galicia,2020-10-14,253,39,4,5
Andalucía,2020-10-14,2828,156,9,22
Madrid,2020-10-14,3109,327,25,35
Extremadura,2020-10-14,315,13,3,4
Cataluña,2020-10-14,3638,93,9,11
Melilla,2020-10-14,41,2,0,0
Navarra,2020-10-14,489,20,5,8
Aragón,2020-10-14,576,55,5,7
Cantabria,2020-10-14,58,3,1,0
Murcia,2020-10-14,699,38,8,2
País Vasco,2020-10-14,726,39,3,6
Castilla La Mancha,2020-10-14,775,42,4,9
Melilla,2020-10-15,100,8,1,1
Castilla y León,2020-10-15,1388,110,5,20
Canarias,2020-10-15,150,11,1,1
La Rioja,2020-10-15,154,16,1,1
España,2020-10-15,17419,1021,81,145
Asturias,2020-10-15,200,34,3,1
Ceuta,2020-10-15,23,0,0,0
Madrid,2020-10-15,2819,300,20,32
Extremadura,2020-10-15,299,17,0,5
Andalucía,2020-10-15,3408,136,14,20
Galicia,2020-10-15,368,36,4,5
Cataluña,2020-10-15,3893,83,10,19
Navarra,2020-10-15,560,25,2,5
Murcia,2020-10-15,595,57,7,2
Aragón,2020-10-15,638,52,2,8
Castilla La Mancha,2020-10-15,814,26,1,10
Cantabria,2020-10-15,85,7,0,2
Baleares,2020-10-15,89,8,1,1
País Vasco,2020-10-15,899,35,5,4
C. Valenciana,2020-10-15,937,60,4,8
Cantabria,2020-10-16,100,8,0,1
C. Valenciana,2020-10-16,1053,64,13,9
Canarias,2020-10-16,126,14,7,6
Castilla y León,2020-10-16,1343,122,6,6
Baleares,2020-10-16,161,9,0,0
España,2020-10-16,18171,1096,86,144
La Rioja,2020-10-16,197,7,2,0
Asturias,2020-10-16,208,33,2,3
Extremadura,2020-10-16,286,14,0,4
Madrid,2020-10-16,3122,303,16,26
Andalucía,2020-10-16,3187,150,11,21
Galicia,2020-10-16,386,40,1,7
Ceuta,2020-10-16,39,0,0,1
Cataluña,2020-10-16,4146,122,11,24
Navarra,2020-10-16,562,17,2,7
Murcia,2020-10-16,564,55,6,4
Aragón,2020-10-16,664,46,1,6
Melilla,2020-10-16,85,4,1,0
País Vasco,2020-10-16,949,53,5,10
Castilla La Mancha,2020-10-16,993,35,2,9
Baleares,2020-10-17,116,5,1,0
Castilla y León,2020-10-17,1181,86,12,23
España,2020-10-17,11859,839,106,128
La Rioja,2020-10-17,122,12,0,2
Canarias,2020-10-17,126,7,3,1
Cantabria,2020-10-17,155,9,1,2
Cataluña,2020-10-17,1921,87,13,21
Andalucía,2020-10-17,2463,137,13,24
Asturias,2020-10-17,279,31,2,2
Extremadura,2020-10-17,313,15,2,1
Ceuta,2020-10-17,33,0,0,1
Castilla La Mancha,2020-10-17,404,22,4,8
Navarra,2020-10-17,432,32,3,4
Galicia,2020-10-17,500,37,5,4
Melilla,2020-10-17,51,4,1,0
Aragón,2020-10-17,567,45,6,7
Murcia,2020-10-17,704,24,3,3
Madrid,2020-10-17,709,179,14,7
País Vasco,2020-10-17,838,31,7,12
C. Valenciana,2020-10-17,945,76,16,6
Ceuta,2020-10-18,12,0,0,0
Andalucía,2020-10-18,1252,144,10,26
Cataluña,2020-10-18,1477,87,7,21
Extremadura,2020-10-18,232,17,0,1
Asturias,2020-10-18,255,24,4,2
Murcia,2020-10-18,333,37,7,5
Galicia,2020-10-18,410,40,4,7
C. Valenciana,2020-10-18,411,63,4,9
Castilla La Mancha,2020-10-18,444,25,1,12
Cantabria,2020-10-18,48,8,2,0
Aragón,2020-10-18,490,44,2,1
Madrid,2020-10-18,539,156,10,28
Navarra,2020-10-18,546,20,2,2
Castilla y León,2020-10-18,658,105,8,21
País Vasco,2020-10-18,716,30,3,10
Melilla,2020-10-18,81,3,1,0
España,2020-10-18,8179,829,73,147
Baleares,2020-10-18,88,3,0,2
Canarias,2020-10-18,91,6,4,0
La Rioja,2020-10-18,96,17,4,0
Castilla y León,2020-10-19,1045,121,12,21
La Rioja,2020-10-19,140,9,2,1
España,2020-10-19,15544,1176,121,166
Baleares,2020-10-19,157,3,1,2
Asturias,2020-10-19,210,37,2,2
Extremadura,2020-10-19,222,29,1,5
Madrid,2020-10-19,2496,260,27,34
Andalucía,2020-10-19,2635,175,13,26
Ceuta,2020-10-19,35,2,0,0
Galicia,2020-10-19,352,41,6,5
Cataluña,2020-10-19,3969,130,15,29
Murcia,2020-10-19,459,58,5,6
Navarra,2020-10-19,604,39,0,6
Canarias,2020-10-19,64,20,3,2
Melilla,2020-10-19,65,5,1,0
País Vasco,2020-10-19,726,45,7,5
Aragón,2020-10-19,729,46,8,9
Castilla La Mancha,2020-10-19,730,33,4,6
C. Valenciana,2020-10-19,813,109,11,7
Cantabria,2020-10-19,93,14,3,0
Canarias,2020-10-20,124,5,1,4
C. Valenciana,2020-10-20,1280,92,8,6
Castilla y León,2020-10-20,1450,152,13,24
Cantabria,2020-10-20,157,6,1,0
Asturias,2020-10-20,185,37,0,5
La Rioja,2020-10-20,188,20,2,1
Baleares,2020-10-20,193,13,1,1
España,2020-10-20,20715,1207,84,182
Ceuta,2020-10-20,27,1,1,0
Madrid,2020-10-20,2856,265,13,36
Andalucía,2020-10-20,3717,159,8,30
Extremadura,2020-10-20,416,18,0,4
Navarra,2020-10-20,433,33,6,8
Galicia,2020-10-20,499,54,4,10
Melilla,2020-10-20,56,5,0,0
Cataluña,2020-10-20,5686,128,11,22
Murcia,2020-10-20,725,50,6,2
Aragón,2020-10-20,887,60,6,17
País Vasco,2020-10-20,909,60,2,4
Castilla La Mancha,2020-10-20,927,49,1,8
Aragón,2020-10-21,1074,71,7,7
País Vasco,2020-10-21,1100,53,5,6
Canarias,2020-10-21,136,12,2,1
C. Valenciana,2020-10-21,1546,107,10,5
Castilla y León,2020-10-21,1774,139,5,14
Baleares,2020-10-21,192,11,2,2
Cantabria,2020-10-21,213,7,0,1
España,2020-10-21,23161,1237,99,168
La Rioja,2020-10-21,249,17,1,0
Asturias,2020-10-21,270,41,1,9
Madrid,2020-10-21,2777,283,17,36
Extremadura,2020-10-21,337,23,1,6
Galicia,2020-10-21,428,43,8,8
Andalucía,2020-10-21,4518,196,12,32
Ceuta,2020-10-21,49,1,0,0
Cataluña,2020-10-21,6043,125,16,21
Navarra,2020-10-21,637,39,4,4
Murcia,2020-10-21,743,38,6,4
Melilla,2020-10-21,84,4,0,0
Castilla La Mancha,2020-10-21,991,27,2,12
Castilla La Mancha,2020-10-22,1052,59,6,13
Cantabria,2020-10-22,114,8,0,0
Aragón,2020-10-22,1198,69,10,11
País Vasco,2020-10-22,1317,60,8,9
Canarias,2020-10-22,150,13,4,3
C. Valenciana,2020-10-22,1508,104,6,10
La Rioja,2020-10-22,192,21,1,1
Castilla y León,2020-10-22,2000,140,16,23
España,2020-10-22,23718,1320,106,206
Madrid,2020-10-22,2438,252,14,33
Baleares,2020-10-22,250,13,1,3
Asturias,2020-10-22,323,50,3,8
Extremadura,2020-10-22,433,37,2,6
Andalucía,2020-10-22,4554,195,12,38
Navarra,2020-10-22,498,56,3,4
Galicia,2020-10-22,559,56,6,6
Cataluña,2020-10-22,6136,117,8,32
Ceuta,2020-10-22,68,3,0,0
Melilla,2020-10-22,82,11,1,0
Murcia,2020-10-22,846,56,5,6
Murcia,2020-10-23,1020,62,6,3
Castilla La Mancha,2020-10-23,1221,39,3,9
Aragón,2020-10-23,1292,78,5,18
País Vasco,2020-10-23,1298,64,5,7
Melilla,2020-10-23,137,6,0,0
Cantabria,2020-10-23,181,17,1,0
C. Valenciana,2020-10-23,1843,109,9,12
Castilla y León,2020-10-23,2073,132,8,27
Baleares,2020-10-23,208,10,0,0
La Rioja,2020-10-23,214,14,3,4
España,2020-10-23,24897,1358,109,213
Madrid,2020-10-23,2814,282,13,34
Ceuta,2020-10-23,35,2,0,0
Asturias,2020-10-23,383,59,3,8
Andalucía,2020-10-23,4656,204,22,38
Extremadura,2020-10-23,492,38,5,4
Navarra,2020-10-23,509,42,2,6
Cataluña,2020-10-23,5694,137,16,38
Galicia,2020-10-23,748,50,5,5
Canarias,2020-10-23,79,13,3,0
Melilla,2020-10-24,101,10,0,2
Aragón,2020-10-24,1070,65,6,8
País Vasco,2020-10-24,1089,44,3,9
Canarias,2020-10-24,116,8,2,2
Castilla y León,2020-10-24,1232,106,10,28
C. Valenciana,2020-10-24,1257,109,9,5
La Rioja,2020-10-24,127,13,1,3
España,2020-10-24,15402,1140,96,191
Baleares,2020-10-24,166,13,2,0
Cantabria,2020-10-24,174,5,1,0
Cataluña,2020-10-24,2574,118,8,30
Asturias,2020-10-24,304,55,4,8
Andalucía,2020-10-24,3137,194,12,34
Extremadura,2020-10-24,478,29,2,5
Galicia,2020-10-24,597,37,8,10
Ceuta,2020-10-24,62,7,1,1
Madrid,2020-10-24,644,183,15,23
Navarra,2020-10-24,736,29,3,2
Murcia,2020-10-24,766,68,8,7
Castilla La Mancha,2020-10-24,772,47,1,14
País Vasco,2020-10-25,1015,48,6,9
La Rioja,2020-10-25,112,11,1,5
España,2020-10-25,11228,994,86,186
Baleares,2020-10-25,113,13,1,1
Cantabria,2020-10-25,164,8,2,0
Andalucía,2020-10-25,1652,184,20,43
Cataluña,2020-10-25,2085,103,8,32
Asturias,2020-10-25,247,40,1,3
Ceuta,2020-10-25,28,3,0,3
Extremadura,2020-10-25,388,33,1,1
Canarias,2020-10-25,43,3,1,0
Madrid,2020-10-25,518,128,14,28
Navarra,2020-10-25,519,25,6,3
Murcia,2020-10-25,590,39,3,10
Melilla,2020-10-25,61,5,2,0
Galicia,2020-10-25,626,37,5,5
Castilla La Mancha,2020-10-25,663,49,2,12
C. Valenciana,2020-10-25,741,90,8,6
Aragón,2020-10-25,759,66,3,7
Castilla y León,2020-10-25,904,109,2,18
Aragón,2020-10-26,1006,81,7,8
País Vasco,2020-10-26,1080,76,4,8
Castilla y León,2020-10-26,1128,136,7,19
C. Valenciana,2020-10-26,1283,143,10,8
Cantabria,2020-10-26,132,20,2,2
La Rioja,2020-10-26,142,23,2,1
España,2020-10-26,19877,1397,117,210
Madrid,2020-10-26,2361,247,22,40
Asturias,2020-10-26,243,46,2,6
Baleares,2020-10-26,245,16,3,0
Andalucía,2020-10-26,3518,228,21,35
Ceuta,2020-10-26,37,0,0,0
Extremadura,2020-10-26,501,38,1,11
Cataluña,2020-10-26,5348,129,12,48
Galicia,2020-10-26,557,60,8,2
Murcia,2020-10-26,609,67,10,8
Navarra,2020-10-26,610,31,1,4
Melilla,2020-10-26,83,4,0,0
Canarias,2020-10-26,87,3,2,2
Castilla La Mancha,2020-10-26,907,49,3,8
Canarias,2020-10-27,101,9,0,3
Castilla La Mancha,2020-10-27,1139,60,4,18
Aragón,2020-10-27,1186,74,1,17
País Vasco,2020-10-27,1281,64,11,5
Cantabria,2020-10-27,172,19,2,2
C. Valenciana,2020-10-27,1773,138,13,14
La Rioja,2020-10-27,181,19,2,2
Castilla y León,2020-10-27,1948,138,5,21
España,2020-10-27,24238,1466,116,235
Baleares,2020-10-27,262,5,2,3
Madrid,2020-10-27,2724,262,14,31
Asturias,2020-10-27,346,55,8,6
Extremadura,2020-10-27,431,23,4,7
Andalucía,2020-10-27,4441,275,17,38
Navarra,2020-10-27,541,40,4,9
Cataluña,2020-10-27,5832,171,14,39
Ceuta,2020-10-27,59,4,0,1
Galicia,2020-10-27,756,47,7,9
Melilla,2020-10-27,89,5,0,1
Murcia,2020-10-27,976,58,8,9
Aragón,2020-10-28,1132,64,8,13
Castilla La Mancha,2020-10-28,1259,37,6,19
País Vasco,2020-10-28,1359,57,5,14
Canarias,2020-10-28,140,11,1,0
C. Valenciana,2020-10-28,1896,135,13,15
Castilla y León,2020-10-28,1954,142,12,28
Cantabria,2020-10-28,198,20,0,1
Madrid,2020-10-28,2360,221,17,32
La Rioja,2020-10-28,236,15,1,2
España,2020-10-28,24467,1410,133,245
Baleares,2020-10-28,252,10,3,1
Asturias,2020-10-28,407,62,10,7
Andalucía,2020-10-28,4974,270,26,41
Extremadura,2020-10-28,515,27,2,5
Cataluña,2020-10-28,5483,151,9,48
Navarra,2020-10-28,583,51,5,5
Galicia,2020-10-28,653,63,9,6
Ceuta,2020-10-28,74,5,0,1
Murcia,2020-10-28,899,65,5,6
Melilla,2020-10-28,93,4,1,1
Canarias,2020-10-29,105,9,2,1
Castilla La Mancha,2020-10-29,1104,48,7,13
Aragón,2020-10-29,1224,94,7,13
País Vasco,2020-10-29,1450,80,8,8
Cantabria,2020-10-29,179,15,1,1
La Rioja,2020-10-29,187,19,4,5
C. Valenciana,2020-10-29,1895,115,13,13
Castilla y León,2020-10-29,2265,134,14,32
Madrid,2020-10-29,2272,211,11,40
España,2020-10-29,24108,1454,133,255
Baleares,2020-10-29,246,11,2,2
Asturias,2020-10-29,443,73,2,10
Cataluña,2020-10-29,4864,148,11,39
Andalucía,2020-10-29,4931,308,25,47
Extremadura,2020-10-29,541,33,2,6
Navarra,2020-10-29,656,32,6,3
Galicia,2020-10-29,684,53,6,11
Ceuta,2020-10-29,82,6,0,1
Murcia,2020-10-29,890,61,12,9
Melilla,2020-10-29,90,4,0,1
Murcia,2020-10-30,1022,58,6,8
Castilla La Mancha,2020-10-30,1040,53,5,10
Canarias,2020-10-30,113,7,1,0
Aragón,2020-10-30,1257,85,9,16
Melilla,2020-10-30,128,7,0,2
País Vasco,2020-10-30,1583,83,11,11
Cantabria,2020-10-30,166,22,5,2
C. Valenciana,2020-10-30,1939,143,13,17
Castilla y León,2020-10-30,2053,161,10,21
La Rioja,2020-10-30,232,14,4,3
Baleares,2020-10-30,242,18,2,0
España,2020-10-30,24903,1559,135,261
Madrid,2020-10-30,2644,216,14,11
Asturias,2020-10-30,418,74,10,7
Andalucía,2020-10-30,4934,300,25,52
Cataluña,2020-10-30,5065,171,6,67
Extremadura,2020-10-30,552,32,3,9
Navarra,2020-10-30,601,50,4,7
Galicia,2020-10-30,818,63,7,15
Ceuta,2020-10-30,96,2,0,3
Melilla,2020-10-31,102,3,1,3
Aragón,2020-10-31,1048,64,5,16
País Vasco,2020-10-31,1211,43,3,5
Canarias,2020-10-31,133,2,0,3
C. Valenciana,2020-10-31,1528,114,7,12
España,2020-10-31,16024,1157,104,265
La Rioja,2020-10-31,162,13,3,2
Castilla y León,2020-10-31,1692,139,10,22
Baleares,2020-10-31,180,7,0,1
Cantabria,2020-10-31,195,23,4,1
Cataluña,2020-10-31,2534,112,7,56
Asturias,2020-10-31,289,53,4,10
Andalucía,2020-10-31,3116,228,30,50
Ceuta,2020-10-31,36,4,0,2
Extremadura,2020-10-31,404,27,5,8
Navarra,2020-10-31,445,32,4,4
Madrid,2020-10-31,616,134,3,29
Castilla La Mancha,2020-10-31,734,54,3,18
Murcia,2020-10-31,787,47,6,11
Galicia,2020-10-31,812,58,9,12
País Vasco,2020-11-01,1012,52,8,9
España,2020-11-01,10891,1136,113,259
Canarias,2020-11-01,117,11,1,2
Baleares,2020-11-01,143,10,6,1
Cantabria,2020-11-01,147,20,0,1
Cataluña,2020-11-01,1592,116,12,49
Asturias,2020-11-01,194,49,2,14
Andalucía,2020-11-01,2094,230,26,48
Ceuta,2020-11-01,33,4,2,0
Extremadura,2020-11-01,381,34,5,8
Castilla La Mancha,2020-11-01,490,43,2,20
Madrid,2020-11-01,518,132,10,29
Navarra,2020-11-01,533,20,5,3
Murcia,2020-11-01,535,54,3,14
Galicia,2020-11-01,556,50,4,7
Aragón,2020-11-01,679,58,4,13
Melilla,2020-11-01,72,6,4,0
C. Valenciana,2020-11-01,812,102,14,15
Castilla y León,2020-11-01,887,126,4,24
La Rioja,2020-11-01,96,19,1,2
La Rioja,2020-11-02,114,18,2,1
País Vasco,2020-11-02,1203,91,12,15
C. Valenciana,2020-11-02,1526,149,15,12
España,2020-11-02,15365,1400,128,303
Andalucía,2020-11-02,1734,245,26,50
Baleares,2020-11-02,177,16,1,2
Cantabria,2020-11-02,216,21,2,1
Asturias,2020-11-02,246,73,3,17
Extremadura,2020-11-02,352,40,1,10
Navarra,2020-11-02,452,25,7,10
Galicia,2020-11-02,482,68,5,7
Cataluña,2020-11-02,5019,188,8,61
Madrid,2020-11-02,549,143,12,28
Melilla,2020-11-02,55,5,4,3
Canarias,2020-11-02,58,11,2,2
Aragón,2020-11-02,623,51,5,18
Murcia,2020-11-02,651,62,5,14
Ceuta,2020-11-02,74,7,0,1
Castilla La Mancha,2020-11-02,876,48,6,17
Castilla y León,2020-11-02,958,139,12,34
Castilla La Mancha,2020-11-03,1008,61,5,20
Murcia,2020-11-03,1106,63,6,6
Castilla y León,2020-11-03,1251,162,11,21
Canarias,2020-11-03,129,16,2,2
País Vasco,2020-11-03,1458,86,5,22
C. Valenciana,2020-11-03,1996,137,10,16
La Rioja,2020-11-03,213,19,2,3
España,2020-11-03,21824,1554,129,318
Cantabria,2020-11-03,237,17,1,5
Madrid,2020-11-03,2514,233,18,35
Baleares,2020-11-03,289,18,2,4
Asturias,2020-11-03,289,71,5,8
Navarra,2020-11-03,354,42,2,7
Extremadura,2020-11-03,368,44,2,11
Andalucía,2020-11-03,3881,261,27,55
Cataluña,2020-11-03,5151,169,12,68
Galicia,2020-11-03,639,64,11,11
Melilla,2020-11-03,73,3,1,1
Aragón,2020-11-03,787,84,7,20
Ceuta,2020-11-03,81,4,0,3
Aragón,2020-11-04,1029,88,7,29
Castilla La Mancha,2020-11-04,1152,50,1,23
País Vasco,2020-11-04,1496,81,4,10
Canarias,2020-11-04,154,10,1,0
Cantabria,2020-11-04,156,19,3,3
Castilla y León,2020-11-04,1979,129,14,41
C. Valenciana,2020-11-04,2226,136,14,11
España,2020-11-04,23856,1526,126,350
Baleares,2020-11-04,247,18,4,2
Madrid,2020-11-04,2681,218,21,38
La Rioja,2020-11-04,295,18,2,4
Asturias,2020-11-04,436,79,4,25
Navarra,2020-11-04,437,32,3,4
Cataluña,2020-11-04,4455,151,10,70
Melilla,2020-11-04,46,7,0,2
Andalucía,2020-11-04,4704,328,26,56
Extremadura,2020-11-04,554,42,2,9
Galicia,2020-11-04,773,69,5,9
Ceuta,2020-11-04,85,2,0,0
Murcia,2020-11-04,951,49,5,14
Castilla La Mancha,2020-11-05,1019,43,3,14
Murcia,2020-11-05,1041,73,7,13
País Vasco,2020-11-05,1575,88,5,9
Canarias,2020-11-05,170,14,9,1
Castilla y León,2020-11-05,1972,152,14,31
Madrid,2020-11-05,2239,184,16,34
C. Valenciana,2020-11-05,2278,166,12,16
España,2020-11-05,23365,1444,149,331
La Rioja,2020-11-05,245,21,2,3
Baleares,2020-11-05,273,11,0,4
Cantabria,2020-11-05,308,21,4,1
Navarra,2020-11-05,354,31,4,6
Cataluña,2020-11-05,4162,126,11,76
Andalucía,2020-11-05,4680,269,36,61
Asturias,2020-11-05,586,71,1,16
Melilla,2020-11-05,59,4,1,0
Extremadura,2020-11-05,597,50,7,9
Galicia,2020-11-05,759,48,8,8
Ceuta,2020-11-05,78,1,0,3
Aragón,2020-11-05,970,71,9,26
Aragón,2020-11-06,1023,56,5,33
Murcia,2020-11-06,1064,74,10,10
Castilla La Mancha,2020-11-06,1108,53,4,21
Baleares,2020-11-06,121,21,0,0
País Vasco,2020-11-06,1455,97,11,12
Canarias,2020-11-06,173,22,2,2
Castilla y León,2020-11-06,2125,187,8,38
C. Valenciana,2020-11-06,2164,174,18,19
Cantabria,2020-11-06,222,21,2,2
España,2020-11-06,23285,1538,133,352
La Rioja,2020-11-06,234,15,2,4
Madrid,2020-11-06,2455,161,12,29
Navarra,2020-11-06,336,31,4,9
Cataluña,2020-11-06,3984,142,12,54
Andalucía,2020-11-06,4961,302,29,75
Extremadura,2020-11-06,503,29,3,8
Melilla,2020-11-06,52,3,2,2
Asturias,2020-11-06,558,104,6,23
Galicia,2020-11-06,657,44,3,10
Ceuta,2020-11-06,90,2,0,1
La Rioja,2020-11-07,119,11,1,3
País Vasco,2020-11-07,1272,84,7,9
España,2020-11-07,14499,1194,122,283
Castilla y León,2020-11-07,1596,134,10,33
Cataluña,2020-11-07,1681,109,14,50
C. Valenciana,2020-11-07,1748,122,11,21
Cantabria,2020-11-07,180,7,1,2
Canarias,2020-11-07,184,19,3,3
Navarra,2020-11-07,256,9,3,5
Melilla,2020-11-07,28,2,2,2
Asturias,2020-11-07,292,72,2,20
Extremadura,2020-11-07,307,30,4,6
Andalucía,2020-11-07,3150,237,21,48
Baleares,2020-11-07,335,13,2,4
Ceuta,2020-11-07,38,1,0,2
Galicia,2020-11-07,536,47,8,10
Castilla La Mancha,2020-11-07,564,49,5,14
Madrid,2020-11-07,626,128,11,16
Aragón,2020-11-07,745,67,5,22
Murcia,2020-11-07,842,53,12,13
La Rioja,2020-11-08,102,12,1,3
Castilla y León,2020-11-08,1106,119,19,28
País Vasco,2020-11-08,1191,40,11,19
Baleares,2020-11-08,134,9,4,0
Melilla,2020-11-08,17,6,0,0
Andalucía,2020-11-08,1869,200,23,59
Navarra,2020-11-08,189,14,3,7
Cantabria,2020-11-08,236,19,7,2
Ceuta,2020-11-08,28,3,0,0
Extremadura,2020-11-08,295,16,2,8
Aragón,2020-11-08,378,45,1,27
Murcia,2020-11-08,391,48,6,15
Galicia,2020-11-08,406,47,7,14
Castilla La Mancha,2020-11-08,420,36,4,16
Asturias,2020-11-08,470,59,8,13
Madrid,2020-11-08,492,116,11,23
Cataluña,2020-11-08,970,82,6,66
Canarias,2020-11-08,97,10,1,2
España,2020-11-08,9771,1007,129,317
C. Valenciana,2020-11-08,980,126,15,15
Castilla y León,2020-11-09,1127,149,9,41
Madrid,2020-11-09,1150,146,15,18
La Rioja,2020-11-09,118,14,2,1
País Vasco,2020-11-09,1241,114,8,7
C. Valenciana,2020-11-09,1415,167,21,21
España,2020-11-09,16349,1481,141,317
Baleares,2020-11-09,204,22,4,0
Cantabria,2020-11-09,221,27,6,3
Navarra,2020-11-09,233,19,3,3
Asturias,2020-11-09,295,83,7,19
Cataluña,2020-11-09,3431,171,14,73
Extremadura,2020-11-09,352,35,5,8
Andalucía,2020-11-09,3707,280,22,61
Melilla,2020-11-09,42,2,1,0
Galicia,2020-11-09,460,60,10,10
Ceuta,2020-11-09,58,8,0,2
Aragón,2020-11-09,639,61,6,20
Canarias,2020-11-09,71,6,1,2
Castilla La Mancha,2020-11-09,743,51,2,16
Murcia,2020-11-09,842,66,5,12
Canarias,2020-11-10,126,16,1,2
País Vasco,2020-11-10,1432,94,8,16
La Rioja,2020-11-10,168,25,0,5
Castilla y León,2020-11-10,1821,178,12,38
C. Valenciana,2020-11-10,1832,202,16,26
España,2020-11-10,20423,1543,158,340
Madrid,2020-11-10,2123,172,18,35
Baleares,2020-11-10,236,13,3,2
Cantabria,2020-11-10,253,28,5,3
Navarra,2020-11-10,261,17,5,11
Cataluña,2020-11-10,3646,141,12,51
Extremadura,2020-11-10,417,29,6,7
Andalucía,2020-11-10,4332,267,35,60
Galicia,2020-11-10,481,65,6,11
Melilla,2020-11-10,50,2,0,0
Asturias,2020-11-10,521,92,5,20
Ceuta,2020-11-10,66,7,0,1
Aragón,2020-11-10,803,75,11,40
Murcia,2020-11-10,908,65,11,6
Castilla La Mancha,2020-11-10,947,55,4,6
Canarias,2020-11-11,123,13,2,2
País Vasco,2020-11-11,1395,91,10,21
Castilla y León,2020-11-11,1574,168,13,37
La Rioja,2020-11-11,184,9,1,4
Baleares,2020-11-11,187,11,4,3
Madrid,2020-11-11,1972,177,14,32
España,2020-11-11,19817,1440,134,358
C. Valenciana,2020-11-11,2279,166,19,17
Navarra,2020-11-11,251,14,2,5
Cantabria,2020-11-11,259,22,1,3
Cataluña,2020-11-11,2962,155,15,64
Andalucía,2020-11-11,4366,282,21,78
Extremadura,2020-11-11,463,28,1,12
Ceuta,2020-11-11,46,4,0,0
Melilla,2020-11-11,54,5,0,2
Galicia,2020-11-11,573,46,7,16
Asturias,2020-11-11,613,74,6,11
Aragón,2020-11-11,695,60,5,18
Murcia,2020-11-11,878,71,8,13
Castilla La Mancha,2020-11-11,943,44,5,20
Canarias,2020-11-12,115,11,1,2
País Vasco,2020-11-12,1445,75,11,20
La Rioja,2020-11-12,170,15,2,2
C. Valenciana,2020-11-12,1883,152,13,23
España,2020-11-12,18983,1338,119,351
Madrid,2020-11-12,1916,176,8,22
Castilla y León,2020-11-12,1986,147,11,35
Baleares,2020-11-12,227,12,2,2
Cantabria,2020-11-12,227,17,2,4
Navarra,2020-11-12,233,26,2,3
Melilla,2020-11-12,25,2,0,0
Cataluña,2020-11-12,2616,127,9,66
Extremadura,2020-11-12,331,17,1,11
Andalucía,2020-11-12,4231,254,29,64
Ceuta,2020-11-12,46,3,1,2
Aragón,2020-11-12,624,50,2,34
Asturias,2020-11-12,675,77,4,17
Galicia,2020-11-12,689,60,12,12
Murcia,2020-11-12,742,58,3,12
Castilla La Mancha,2020-11-12,802,59,6,20
País Vasco,2020-11-13,1203,102,11,24
Castilla y León,2020-11-13,1533,143,18,35
Canarias,2020-11-13,174,13,3,1
España,2020-11-13,18284,1386,147,345
La Rioja,2020-11-13,191,27,1,2
C. Valenciana,2020-11-13,1977,155,22,21
